Name	SMILES	Formula	ƒÂD	ƒÂP	ƒÂH	ƒÂHDon	ƒÂHAcc	MWt	Density	MVol
DB08828	CS(=O)(=O)C1=CC(Cl)=C(C=C1)C(=O)NC1=CC=C(Cl)C(=C1)C1=CC=CC=N1	C19H14Cl2N2O3S	21.62	14.85	7.12	4.3	6.7	421.3	1.461	288.4
DB08834	[H][C@@]12CC[C@H]([C@H](C)CCC(=O)NCCS(O)(=O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](O)C[C@]2([H])C[C@H](O)CC[C@]12C	C26H45NO6S	18.66	12.29	11.75	7	8.7	499.7	1.154	433.1
DB08835	CC(=O)N[C@@H](CC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O	C11H16N2O8	17.94	18.34	20.68	16.5	12.3	304.3	1.445	210.5
DB08842	Error									
DB08847	O[C@@H]1CNC(C1)C(O)=O	C5H9NO3	18.4	10.6	18.91	13.6	13.2	131.1	1.237	106
DB08860	O[C@H](C[C@H](O)\C=C\C1=C(N=C2C=CC=CC2=C1C1=CC=C(F)C=C1)C1CC1)CC(O)=O	C25H24FNO4	19.57	6.68	10.7	7	8.8	421.5	1.272	331.3
DB08864	CC1=CC(\C=C\C#N)=CC(C)=C1NC1=CC=NC(NC2=CC=C(C=C2)C#N)=N1	C22H18N6	21.15	9.27	6.6	4.3	4.4	366.4	1.248	293.5
DB08865	C[C@@H](OC1=CC(=CN=C1N)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl	C21H22Cl2FN5O	20.33	7.45	6.27	3.1	5	450.3	1.329	338.9
DB08867	[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)C[C@H](C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H]	C30H37NO4	19.39	4.92	5.08	0.8	5.3	475.6	1.181	402.6
DB08868	CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1	C19H33NO2	17.49	4.56	12.74	8.4	8.2	307.5	1.001	307.1
DB08869	Error									
DB08871	Error									
DB08873	[H][C@]12CN([C@H](C(=O)NC(CC3CCC3)C(=O)C(N)=O)[C@@]1([H])C2(C)C)C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C	C27H45N5O5	17.29	16.4	6.68	7.2	3.8	519.7	1.181	440.1
DB08874	Error									
DB08875	COC1=CC2=C(C=C1OC)C(OC1=CC=C(NC(=O)C3(CC3)C(=O)NC3=CC=C(F)C=C3)C=C1)=CC=N2	C28H24FN3O5	21.59	13.21	7.98	3.9	4.2	501.5	1.36	368.7
DB08877	N#CC[C@H](C1CCCC1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1	C17H18N6	19.49	11.51	6.18	4.4	4.1	306.4	1.246	245.8
DB08881	CCCS(=O)(=O)NC1=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CC=C(Cl)C=C2)=C(F)C=C1	C23H18ClF2N3O3S	20.74	13.59	6.1	4.5	4.3	489.9	1.463	335
DB08882	CC#CCN1C(=NC2=C1C(=O)N(CC1=NC3=C(C=CC=C3)C(C)=N1)C(=O)N2C)N1CCC[C@@H](N)C1	C25H28N8O2	20.88	10.5	7.15	1.7	6.7	472.6	1.242	380.6
DB08883	O=C1N(C=C(C=C1C1=CC=CC=C1C#N)C1=NC=CC=C1)C1=CC=CC=C1	C23H15N3O	20.75	5.07	4.12	3.1	4.5	349.4	1.233	283.3
DB08884	Error									
DB08887	CCOC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	C22H34O2	16.99	2.45	3.72	0.6	3.8	330.5	0.915	361.3
DB08889	CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1	C40H57N5O7	19.27	15.33	7.97	5.8	6.1	719.9	1.177	611.9
DB08890	Error									
DB08893	NC1=NC(CC(=O)NC2=CC=C(CCNC[C@H](O)C3=CC=CC=C3)C=C2)=CS1	C21H24N4O2S	20.17	10.07	10.53	2.9	9.5	396.5	1.282	309.2
DB08895	[H][C@@]1(C)CCN(C[C@]1([H])N(C)C1=NC=NC2=C1C=CN2)C(=O)CC#N	C16H20N6O	19.61	13.86	8.93	5	6.9	312.4	1.34	233.1
DB08896	CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1	C21H15ClF4N4O3	20.5	13.58	8.89	7.4	5.8	482.8	1.502	321.5
DB08897	Error									
DB08899	CNC(=O)C1=C(F)C=C(C=C1)N1C(=S)N(C(=O)C1(C)C)C1=CC=C(C#N)C(=C1)C(F)(F)F	C21H16F4N4O2S	19.68	16.61	9.03	4.2	7.5	464.4	1.436	323.3
DB08901	CN1CCN(CC2=CC=C(NC(=O)C3=CC(C#CC4=CN=C5C=CC=NN45)=C(C)C=C3)C=C2C(F)(F)F)CC1	C29H27F3N6O	20.36	7.77	5.95	2.3	4.9	532.6	1.269	419.6
DB08903	COC1=NC2=C(C=C(Br)C=C2)C=C1[C@@H](C1=CC=CC=C1)[C@@](O)(CCN(C)C)C1=CC=CC2=C1C=CC=C2	C32H31BrN2O2	20.49	3.4	5.57	1.5	5.8	555.5	1.231	451.1
DB08905	[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=C(O)C(=O)CC[C@]12C	C19H26O3	19.2	7.81	6.77	4.1	5.9	302.4	1.161	260.5
DB08906	[H][C@@]12C[C@@H](C)[C@](OC(=O)C3=CC=CO3)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C	C27H29F3O6S	19.54	7.99	4.43	4.1	4.7	538.6	1.359	396.3
DB08907	[H][C@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=CC=C(C)C(CC2=CC=C(S2)C2=CC=C(F)C=C2)=C1	C24H25FO5S	19.1	6.22	12.1	8.5	11.1	444.5	1.219	364.7
DB08909	O=C(CCCC1=CC=CC=C1)OCC(COC(=O)CCCC1=CC=CC=C1)OC(=O)CCCC1=CC=CC=C1	C33H38O6	18.01	0.1	4.18	0.1	5.1	530.6	1.115	476
DB08910	NC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O	C13H11N3O4	21.21	10.92	11.73	2.7	8.7	273.2	1.433	190.6
DB08911	CN1C(=O)C(C)=C2N(C(=O)N(C3CC3)C(=O)C2=C1NC1=CC=C(I)C=C1F)C1=CC(NC(C)=O)=CC=C1	C26H23FIN5O4	21.25	8.02	10.49	5.8	7.3	615.4	1.647	373.7
DB08912	CC(C)(C)C1=NC(=C(S1)C1=NC(N)=NC=C1)C1=C(F)C(NS(=O)(=O)C2=C(F)C=CC=C2F)=CC=C1	C23H20F3N5O2S2	20.19	11.17	7.76	3.2	7.1	519.6	1.392	373.1
DB08913	Cl[223Ra]Cl	HCl	20.01	0.1	19.75	0.1	2.2	36.5	1.151	31.7
DB08916	CN(C)C\C=C\C(=O)NC1=C(O[C@H]2CCOC2)C=C2N=CN=C(NC3=CC(Cl)=C(F)C=C3)C2=C1	C24H25ClFN5O3	20.66	10.3	9.2	4.2	5.8	485.9	1.332	364.9
DB08918	CCN(CC)C(=O)[C@]1(C[C@H]1CN)C1=CC=CC=C1	C15H22N2O	18.27	7.27	3.51	2.9	3.3	246.3	1.059	232.6
DB08922	[H][C@@]12CCCC[C@]1([H])C(=O)N(CCCCN1CCN(CC1)C1=NSC3=CC=CC=C13)C2=O	C23H30N4O2S	20.36	8.32	5.91	0.1	5.2	426.6	1.217	350.4
DB08924	CC(CC1=CC=CC=C1)\N=C\C(Cl)(Cl)Cl	C11H12Cl3N	17.77	3.13	1.91	0.1	3.1	264.6	1.228	215.4
DB08928	Error									
DB08930	[H][C@]12CN3C=C(C(=O)NCC4=CC=C(F)C=C4F)C(=O)C(O)=C3C(=O)N1[C@H](C)CCO2	C20H19F2N3O5	19.74	12.52	10.9	6.2	9	419.4	1.444	290.5
DB08931	COC(=O)N(C)C1=C(N)N=C(N=C1N)C1=NN(CC2=C(F)C=CC=C2)C2=C1C=CC=N2	C20H19FN8O2	21.27	11.52	8.66	2.8	8.2	422.4	1.355	311.7
DB08932	CCCNS(=O)(=O)NC1=C(C(OCCOC2=NC=C(Br)C=N2)=NC=N1)C1=CC=C(Br)C=C1	C19H20Br2N6O4S	20.93	14.82	8.53	18.8	5.8	588.3	1.668	352.6
DB08933	ClC1=CC(Cl)=C(C=C1)[C@@H]1CS\C(S1)=C(\C#N)N1C=CN=C1	C14H9Cl2N3S2	20.65	9.48	6.59	0.6	6.1	354.3	1.47	240.9
DB08934	CC(C)OC(=O)[C@H](C)N[P@](=O)(OCC1O[C@@H](N2C=CC(=O)NC2=O)[C@](C)(F)[C@@H]1O)OC1=CC=CC=C1	C22H29FN3O9P	19.04	8.89	9.08	3.2	8.7	529.5	1.326	399.4
DB08936	CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1	C18H21ClN2	19.16	3.01	4.73	0.1	3.9	300.8	1.113	270.4
DB08941	CC(COC1=CC=CC=C1)NC(C)C(O)C1=CC=C(O)C=C1	C18H23NO3	18.99	5.21	10.75	6.6	8.3	301.4	1.134	265.9
DB08943	ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC1=C(Cl)C=CC=C1Cl	C18H14Cl4N2O	20.71	6.53	3.91	1.4	3.6	416.1	1.384	300.7
DB08944	Error									
DB08946	CCC(CC1=C(I)C(N)=C(I)C=C1I)C(O)=O	C11H12I3NO2	21.6	4.92	12.73	9.9	6.6	570.9	2.371	240.8
DB08947	[H][C@@](C)(O)C(O)=NC1=C(I)C(C(O)=NC(CO)CO)=C(I)C(C(O)=NC(CO)CO)=C1I	C17H22I3N3O8	20.24	10.23	6.66	7.8	10.6	777.1	2.003	388
DB08954	CC(C(O)C1=CC=C(O)C=C1)N1CCC(CC2=CC=CC=C2)CC1	C21H27NO2	18.84	4.2	9.97	6.8	6.7	325.4	1.075	302.7
DB08957	OC(CNCCCCCCNCC(O)C1=CC(O)=C(O)C=C1)C1=CC(O)=C(O)C=C1	C22H32N2O6	19.55	6.09	5.87	3.9	10.7	420.5	1.215	346.1
DB08958	CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1	C21H45N3	16.63	1.92	4.21	0.5	2.5	339.6	0.857	396.2
DB08964	CCCCC(C)(C)[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC\C=C\C(=O)OC	C23H38O5	17.19	5.69	6.73	5	4.9	394.5	1.003	393.2
DB08965	[H]C1(OC(=O)[C@]([H])(C(C)C)N(C)C(=O)C([H])(OC(=O)[C@]([H])(C(C)C)N(C)C(=O)C([H])(OC(=O)[C@]([H])(C(C)C)N(C)C1=O)C(C)C)C(C)C)C(C)C	C33H57N3O9	16.46	0.1	3.01	12.3	3.3	639.8	0.995	643.3
DB08966	C\C(N(CC1=CN=C(C)NC1=N)C=O)=C(\CCO)SSCC1CCCO1	C17H26N4O3S2	18.06	14.26	14.39	8.8	13.4	398.6	1.327	300.4
DB08967	Error									
DB08968	CN(CC(=O)N1CCOCC1)CC1=C(Cl)C=CC=C1N=C(O)C1=CC=CC=C1	C21H24ClN3O3	19.23	9.31	5.53	4.6	6.1	401.9	1.309	307
DB08970	[H][C@@]12CC(=C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@]([H])(O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C	C22H27FO5	19.03	8.77	8.44	4.6	8.4	390.4	1.292	302.1
DB08971	[H][C@@]1(C)C[C@@]2([H])[C@]3([H])C[C@]([H])(F)C4=CC(=O)C=C[C@]4(C)[C@@]3([H])[C@@]([H])(O)C[C@]2(C)[C@@]1([H])C(=O)CO	C22H29FO4	18.39	7.85	7.62	6.1	6.5	376.5	1.198	314.2
DB08973	[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO	C24H29Cl2FO5	18.96	9.88	3.95	0.7	3.4	487.4	1.365	357.2
DB08974	COC(O)=NC1=NC2=C(N1)C=C(C=C2)C(=O)C1=CC=C(F)C=C1	C16H12FN3O3	20.1	12.41	3.72	1.2	5.3	313.3	1.44	217.6
DB08976	OCC(O)COC(=O)C1=CC=CC=C1NC1=C2C=CC=C(C2=NC=C1)C(F)(F)F	C20H17F3N2O4	19.6	8.27	10.74	7.6	8.7	406.4	1.387	292.9
DB08979	OC1=NCC2(CCN(CCC3=CC=CC=C3)CC2)O1	C15H20N2O2	18.61	8.02	8.2	6.7	6.3	260.3	1.192	218.4
DB08981	OC(=O)CCC(=O)C1=CC=C(C=C1)C1=CC=CC=C1	C16H14O3	19.6	7.08	8.26	6	6	254.3	1.196	212.7
DB08982	[H]\C(C(=O)OCC)=C1/SC(N2CCCCC2)C(=O)N1C	C13H20N2O3S	18.36	4.84	7.5	2.1	6.8	284.4	1.158	245.5
DB08983	CC(C)(OC1=CC=C(Cl)C=C1)C(=O)OCCOC(=O)C1=CN=CC=C1	C18H18ClNO5	18.96	7.47	5.1	0.6	4.9	363.8	1.253	290.2
DB08984	OCCOCCOC(=O)C1=CC=CC=C1NC1=CC=CC(=C1)C(F)(F)F	C18H18F3NO4	18.1	7.04	8.41	6.6	6.1	369.3	1.315	280.9
DB08987	CCCN(CC)C(CC)C(O)=NC1=C(C)C=CC=C1C	C17H28N2O	16.86	4.53	3.56	3.1	3.5	276.4	0.977	282.8
DB08990	Error									
DB08991	COC1=CC(C)=NN1C1=NC(C)=CC(OC)=N1	C11H14N4O2	18.94	9.76	6.01	0.1	5.1	234.3	1.162	201.6
DB08992	CCC1=CC=C(C=C1)C(=O)C(C)CN1CCCCC1	C17H25NO	18.29	4.63	3.93	0.2	3.3	259.4	1.007	257.7
DB08993	[H]\C(NC(O)=N)=C1\N=C(O)[C@]([H])(CO)N=C(O)[C@]([H])(CO)N=C(O)[C@]([H])(CN=C(O)[C@@]([H])(N=C1O)[C@@]1([H])CCNC(=N)N1)N=C(O)C[C@@]([H])(N)[C@]([H])(O)CCN	C25H43N13O10	17.02	16.89	10.61	113.6	24.5	685.7	1.332	514.7
DB08994	OCCN(CCO)C1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1	C19H20N2O3	18.93	5.74	9.58	6.2	10.2	324.4	1.112	291.8
DB08995	COC1=C(O)C=C(C=C1)C1=CC(=O)C2=C(O)C=C(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)C=C2O1	C28H32O15	19.32	9.49	13.82	21.7	8.5	608.5	1.174	518.5
DB08996	CN(C)CCCN1C2=CC=CC=C2C(C)(C)C2=CC=CC=C12	C20H26N2	18.43	5.13	3.42	0.1	3.1	294.4	1.04	283.1
DB08998	CNCCON=C1C2=CC=CC=C2C=CC2=CC=CC=C12	C18H18N2O	18.75	4.17	2.03	5	0.8	278.3	1.127	246.9
DB09000	CC(CN(C)C)CN1C2=CC=CC=C2SC2=C1C=C(C=C2)C#N	C19H21N3S	19.82	8.47	5.37	0.3	5.2	323.5	1.192	271.4
DB09002	ClC1=CC=C(C=C1)C(OCCN1CCCCC1)C1=CC=CC=C1	C20H24ClNO	18.91	3.32	4.07	0.1	3.6	329.9	1.118	295
DB09003	OC(=N)C1(CCN(CCCN2C3=CC=CC=C3CCC3=C2C=C(Cl)C=C3)CC1)N1CCCCC1	C28H37ClN4O	20.96	9.37	11.8	4.5	10.2	481.1	1.194	402.8
DB09006	CCC(C)(OC1=CC=C(C=C1)C1(CCCCC1)C1=CC(OC(C)(CC)C(O)=O)=CC=C1)C(O)=O	C28H36O6	19.13	3.4	6.75	5.6	3.6	468.6	1.143	409.9
DB09008	[H][C@]12SCC(C[N+]3=CC=CC=C3)=C(N1C(=O)[C@@]2([H])N=C(O)CC1=CC=CS1)C([O-])=O	C19H17N3O4S2	20.26	7.85	10.42	4.2	11.6	415.5	1.466	283.4
DB09009	CCCNC(C)C(O)=NC1=C(SC=C1C)C(=O)OC	C13H20N2O3S	17.61	7.72	6.07	2.5	6.5	284.4	1.17	243.1
DB09012	CN1CC(O)C2=C\C(=N\NC(N)=O)C(=O)C=C12	C10H12N4O3	19.75	17.6	11.57	6.5	10.5	236.2	1.465	161.2
DB09014	CCCCSC1=CC=C(C=C1)C(SCCN(C)C)C1=CC=CC=C1	C21H29NS2	18.93	3.81	4.22	0.1	4.2	359.6	1.057	340.3
DB09015	[H][C@@]12CC[C@@](O)(CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@]12C	C22H30O4	18.96	6.12	7.19	5	5.5	358.5	1.191	300.9
DB09017	CC1=NN=C2CN=C(C3=C(SC(Br)=C3)N12)C1=CC=CC=C1Cl	C15H10BrClN4S	21.09	9.53	4.51	10.6	4.5	393.7	1.58	249.2
DB09018	CCN(CC)CCN=C(O)C1=C(OC)C=C(N)C(Br)=C1	C14H22BrN3O2	17.84	7.28	7.58	5	5.2	344.2	1.31	262.7
DB09019	CN(CC1=CC(Br)=CC(Br)=C1N)C1CCCCC1	C14H20Br2N2	18.99	4.57	7.21	4.3	4.6	376.1	1.549	242.9
DB09020	CC(=O)OC1=CC=C(C=C1)C(C1=CC=C(OC(C)=O)C=C1)C1=CC=CC=N1	C22H19NO4	19.93	4.48	5.07	0.1	6.1	361.4	1.207	299.5
DB09021	CNCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21	C18H19N	19.25	2.83	3.13	1.3	2.8	249.3	1.097	227.3
DB09026	COCCCOC1=C(OC)C=CC(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)=C1	C30H53N3O6	17.43	11.9	4.86	2.7	2.7	551.8	1.071	515.4
DB09027	[H][C@](N=C(O)OC)(C(C)C)C(=O)N1CC2(CC2)C[C@@]1([H])C1=NC=C(N1)C1=CC2=C(C=C1)C1=C(C=C(C=C1)C1=CC3=C(C=C1)N=C(N3)[C@@]1([H])N(C(=O)[C@@]([H])(N=C(O)OC)C(C)C)[C@]3([H])CC[C@@]1([H])C3)C2(F)F	C49H54F2N8O6	20.15	10.4	0.1	4.6	0.9	889	1.419	626.3
DB09028	O=C1C=CC=C2[C@H]3CNC[C@H](C3)CN12	C11H14N2O	18.47	5.93	6.48	3.1	5.9	190.2	1.086	175.1
DB09030	[H]\C(=C(\[H])[C@]1([H])[C@]2([H])[C@@]([H])(C)OC(=O)[C@]2([H])C[C@]2([H])C[C@@]([H])(CC[C@@]12[H])N=C(O)OCC)C1=NC=C(C=C1)C1=CC(F)=CC=C1	C29H33FN2O4	18.12	3.28	2.63	3.5	3.3	492.6	1.15	428.2
DB09031	Error									
DB09034	[H][C@@]1(C)CCN(CCN1C(=O)C1=C(C=CC(C)=C1)N1N=CC=N1)C1=NC2=C(O1)C=CC(Cl)=C2	C23H23ClN6O2	21.25	11.85	6.06	0.1	7.1	450.9	1.354	333.1
DB09038	[H][C@@]1(CCOC1)OC1=CC=C(CC2=C(Cl)C=CC(=C2)[C@]2([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])O)C=C1	C23H27ClO7	19.28	7.5	11.13	8.6	10.2	450.9	1.253	359.9
DB09039	[H][C@](CN1CCCC1)(N=C(O)CCCCCCC)[C@]([H])(O)C1=CC2=C(OCCO2)C=C1	C23H36N2O4	17.58	5.46	6.77	5	5.5	404.5	1.109	364.7
DB09040	C[C@@H](N1CCC(=C)CC1)[C@](O)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1	C18H22F2N4O	18.51	6.59	7.41	3.3	6.1	348.4	1.212	287.5
DB09041	OB1OCC2=CC(F)=CC=C12	C7H6BFO2	19.76	3.56	16.16	9.7	12	151.9	1.393	109.1
DB09042	CN1N=NC(=N1)C1=CC=C(C=N1)C1=CC=C(C=C1F)N1C[C@H](COP(O)(O)=O)OC1=O	C17H16FN6O6P	22.18	14.82	19.97	8	15.6	450.3	1.487	302.8
DB09047	[H][C@]12CN(C[C@]1([H])OCCN2)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1C#N)C(O)=O	C20H19FN4O4	21.57	15.2	10.92	7.2	8.2	398.4	1.564	254.8
DB09048	CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=CC=C1C)N1CCN(C)CC1	C30H32F6N4O	18.77	7.2	4.75	0.1	4.6	578.6	1.243	465.4
DB09049	COCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC=C)[C@H]1O5	C34H53NO11	18.24	4.47	9.21	3.4	6.6	651.8	1.188	548.4
DB09050	CN1C(N)=C(NC(=O)NCCN)C=[N+]1CC1=C(N2[C@H](SC1)[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C1=NSC(N)=N1)C2=O)C([O-])=O	C23H31N12O8S2	19.67	15.53	17.45	7.7	8.4	667.7	1.515	440.7
DB09053	NC1=NC=NC2=C1C(=NN2[C@@H]1CCCN(C1)C(=O)C=C)C1=CC=C(OC2=CC=CC=C2)C=C1	C25H24N6O2	20.24	9.3	4.47	1.8	4	440.5	1.244	354
DB09054	[H][C@@](CC)(NC1=NC=NC2=C1N=CN2)C1=NC2=CC=CC(F)=C2C(=O)N1C1=CC=CC=C1	C22H18FN7O	20.64	9.72	5.46	3.5	3.2	415.4	1.412	294.2
DB09060	[H]OS(=O)(=O)ON1C(=O)N2C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])C(=O)N([H])[H]	C7H11N3O6S	19.99	20.69	23.48	12.7	14.9	265.3	1.531	173.3
DB09061	CCCCCC1=CC(O)=C([C@@H]2C=C(C)CC[C@H]2C(C)=C)C(O)=C1	C21H30O2	17.72	2.09	6.33	6	3.3	314.4	0.968	325
DB09063	CC(C)OC1=C(NC2=NC=C(Cl)C(N2)=NC2=CC=CC=C2S(=O)(=O)C(C)C)C=C(C)C(=C1)C1CCNCC1	C28H36ClN5O3S	18.83	10.6	1.72	9.6	0.4	558.1	1.266	440.8
DB09065	CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1	C40H53N7O5S2	20.46	9.73	6.34	2.2	6.9	776	1.24	626
DB09067	Error									
DB09068	CC1=CC(C)=C(SC2=CC=CC=C2N2CC[NH2+]CC2)C=C1	C18H22N2S	20.61	7.07	5.21	0.1	4.6	298.4	1.129	264.4
DB09069	COC1=C(OC)C(OC)=C(CN2CCNCC2)C=C1	C14H22N2O3	18.86	6.08	7.79	2.6	4.5	266.3	1.134	234.9
DB09071	[H][C@@]1(CN=C(O)CC)C[C@@]1([H])C1=C2CCOC2=CC=C1	C15H19NO2	18.33	6.59	5.66	4.2	5.1	245.3	1.18	208
DB09073	CC(=O)C1=C(C)C2=CN=C(NC3=NC=C(C=C3)N3CCNCC3)N=C2N(C2CCCC2)C1=O	C24H29N7O2	20.74	11.69	8.48	2.6	7.7	447.5	1.31	341.7
DB09075	CN(C)C(=O)[C@H]1CC[C@H](NC(=O)C(=O)NC2=NC=C(Cl)C=C2)[C@@H](C1)NC(=O)C1=NC2=C(CN(C)CC2)S1	C24H30ClN7O4S	21.65	19.39	12.1	5.4	10	548.1	1.392	393.8
DB09076	Error									
DB09078	COC1=C(C=C2C(OC3=CC(Cl)=C(NC(O)=NC4CC4)C=C3)=CC=NC2=C1)C(O)=N	C21H19ClN4O4	21.23	12.19	13.73	7.1	11.7	426.9	1.44	296.4
DB09079	COC(=O)C1=CC2=C(C=C1)\C(=C(\NC1=CC=C(C=C1)N(C)C(=O)CN1CCN(C)CC1)C1=CC=CC=C1)C(O)=N2	C31H33N5O4	20.54	8.6	8.37	8.2	6.2	539.6	1.298	415.6
DB09080	COC1=CC=C(CC(C)(C)NC[C@H](O)C2=C3OCC(=O)NC3=CC(O)=C2)C=C1	C21H26N2O5	19.64	9.61	10.48	6	7.3	386.4	1.202	321.5
DB09081	COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O	C19H30O5	17.2	8.01	7.36	4.5	7.5	338.4	1.068	316.8
DB09083	COC1=C(OC)C=C2[C@@H](CN(C)CCCN3CCC4=CC(OC)=C(OC)C=C4CC3=O)CC2=C1	C27H36N2O5	19.45	3.4	6.4	2.3	2.2	468.6	1.183	396.2
DB09084	CN(C)CCCOC1=NN(CC2=CC=CC=C2)C2=CC=CC=C12	C19H23N3O	18.7	4.4	3.92	0.1	4	309.4	1.097	282.2
DB09085	CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C	C15H24N2O2	17.68	6.09	6.46	4.3	4	264.4	1.023	258.4
DB09086	COC1=C(O)C=CC(CC=C)=C1	C10H12O2	18.46	5.62	9.52	6	6.7	164.2	1.052	156.1
DB09087	Error									
DB09089	CCC(COC(=O)C1=CC(OC)=C(OC)C(OC)=C1)(N(C)C)C1=CC=CC=C1	C22H29NO5	18.24	5.97	4.57	0.1	1.7	387.5	1.12	346.1
DB09090	Error									
DB09091	[H][C@@]12CC[C@](O)(C(=O)CS)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C	C21H30O4S	19.38	9.72	7.26	5.7	7.1	378.5	1.214	311.7
DB09092	CN(CCO)CC(O)CN1C=NC2=C1C(=O)N(C)C(=O)N2C	C13H21N5O4	18.56	10.69	11.53	8	10.6	311.3	1.273	244.6
DB09093	[H][C@]12C[C@@]3([H])[C@]([H])(N(C)C)C(O)=C(C(O)=N)C(=O)[C@@]3(O)C(O)=C1C(=O)C1=C(O)C=CC(Cl)=C1[C@@]2(C)O	C22H23ClN2O8	20.3	15.85	16	6.9	18.5	478.9	1.356	353
DB09094	Error									
DB09095	[H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C	C22H28F2O4	18.46	7.71	7.84	5.9	7	394.4	1.252	315
DB09096	O=C(OOC(=O)C1=CC=CC=C1)C1=CC=CC=C1	C14H10O4	18.94	7.83	4.33	0.1	4.3	242.2	1.245	194.5
DB09097	[H][C@]12C[C@@H](CN(CCC)[C@]1([H])CC1=CC=CC(O)=C1C2)NS(=O)(=O)N(CC)CC	C20H33N3O3S	18.44	9.02	8.13	5.4	5.8	395.6	1.117	354.1
DB09099	Error									
DB09101	[H][C@@](CO)(C(C)C)N1C=C(C(O)=O)C(=O)C2=C1C=C(OC)C(CC1=C(F)C(Cl)=CC=C1)=C2	C23H23ClFNO5	19.49	10.15	9.29	8.7	7.3	447.9	1.382	324.2
DB09102	COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C1=NC=C(N1)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CN=C(N1)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C	C40H50N8O6	16.78	13.79	3.29	8.2	2.7	738.9	1.315	562
DB09104	Error									
DB09110	Error									
DB09112	Error									
DB09114	Error									
